X,Y,Z,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,xcoord,ycoord
-102.3267441,31.87286758,0,ATTWkbbkcI,"Network ID: 06:93:97:4F:FC:C3
Encryption: WPA2
Time: 2024-11-16T22:08:00.000-08:00
Signal: -93.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3267441,31.87286758
-102.3219147,31.87185669,0,ATTiY6GumS,"Network ID: 06:93:97:50:0F:23
Encryption: WPA2
Time: 2024-11-16T20:28:03.000-08:00
Signal: -85.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3219147,31.87185669
-102.3214722,31.87088203,0,ATT5y4r9T6,"Network ID: 06:93:97:87:EF:73
Encryption: WPA2
Time: 2024-11-16T20:28:29.000-08:00
Signal: -97.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3214722,31.87088203
-102.3223267,31.87275314,0,ATTJPfcEFi,"Network ID: 06:93:97:8D:74:63
Encryption: WPA2
Time: 2024-11-16T20:30:44.000-08:00
Signal: -75.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3223267,31.87275314
-102.3267899,31.87298393,0,ATT4iNU5UI,"Network ID: 06:93:97:8F:C4:B3
Encryption: WPA2
Time: 2024-11-16T22:07:54.000-08:00
Signal: -80.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3267899,31.87298393
-102.3152313,31.87635612,0,ATT2QA3tKI,"Network ID: 06:9C:27:24:0C:03
Encryption: WPA2
Time: 2024-11-16T21:30:32.000-08:00
Signal: -75.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3152313,31.87635612
-102.3154526,31.87825966,0,Scott2018,"Network ID: 06:9C:27:2E:17:D3
Encryption: WPA2
Time: 2024-11-16T21:30:02.000-08:00
Signal: -87.0
Accuracy: 2.9
Type: WIFI",,,,,-1,0,-1,,,-102.3154526,31.87825966
-102.3172379,31.87942696,0,ATTN5eXXEa,"Network ID: 06:B8:1F:66:BF:A3
Encryption: WPA2
Time: 2024-11-16T21:24:33.000-08:00
Signal: -95.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3172379,31.87942696
-102.3264008,31.87266159,0,ATTgzaMr3A,"Network ID: 06:B8:1F:6E:3C:D3
Encryption: WPA2
Time: 2024-11-16T22:08:05.000-08:00
Signal: -87.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3264008,31.87266159
-102.3167343,31.87662697,0,Landon,"Network ID: 06:EA:C9:5C:BE:43
Encryption: WPA2
Time: 2024-11-16T21:30:57.000-08:00
Signal: -85.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3167343,31.87662697
-102.324913,31.86995316,0,ATTY6jR3A2,"Network ID: 06:EA:C9:74:9F:03
Encryption: WPA2
Time: 2024-11-16T22:10:30.000-08:00
Signal: -86.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.324913,31.86995316
-102.3243179,31.87406921,0,ATTXfYh6Qs,"Network ID: 06:EA:C9:AE:61:C3
Encryption: WPA2
Time: 2024-11-16T20:23:41.000-08:00
Signal: -73.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3243179,31.87406921
-102.3208923,31.88153648,0,ATTppaA9MS,"Network ID: 06:EA:C9:C0:79:13
Encryption: WPA2
Time: 2024-11-16T21:02:19.000-08:00
Signal: -92.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3208923,31.88153648
-102.3186722,31.8758297,0,(no SSID),"Network ID: 06:EB:B6:74:81:D5
Encryption: WPA2
Time: 2024-11-16T21:36:49.000-08:00
Signal: -86.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3186722,31.8758297
-102.3184662,31.87569237,0,Satterwhite Home,"Network ID: 06:EB:B6:74:81:D6
Encryption: WPA2
Time: 2024-11-16T21:36:44.000-08:00
Signal: -89.0
Accuracy: 2.9
Type: WIFI",,,,,-1,0,-1,,,-102.3184662,31.87569237
-102.3201447,31.87592125,0,(no SSID),"Network ID: 06:EC:DA:F5:88:CF
Encryption: WPA2
Time: 2024-11-16T21:43:17.000-08:00
Signal: -83.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3201447,31.87592125
-102.3263397,31.8768177,0,(no SSID),"Network ID: 06:F4:D8:28:8D:A7
Encryption: WPA2
Time: 2024-11-16T20:41:27.000-08:00
Signal: -88.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3263397,31.8768177
-102.3168106,31.87428093,0,(no SSID),"Network ID: 06:F4:D8:6E:B5:FA
Encryption: WPA2
Time: 2024-11-16T21:44:58.000-08:00
Signal: -96.0
Accuracy: 2.9
Type: WIFI",,,,,-1,0,-1,,,-102.3168106,31.87428093
-102.3212967,31.88060379,0,(no SSID),"Network ID: 06:F4:D8:6E:DB:29
Encryption: WPA2
Time: 2024-11-16T20:56:12.000-08:00
Signal: -92.0
Accuracy: 2.9
Type: WIFI",,,,,-1,0,-1,,,-102.3212967,31.88060379
-102.3258438,31.87612915,0,(no SSID),"Network ID: 06:F4:D8:A5:0D:6C
Encryption: WPA2
Time: 2024-11-16T20:40:57.000-08:00
Signal: -97.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3258438,31.87612915
-102.3199005,31.86958313,0,NETGEAR03,"Network ID: 08:36:C9:20:E9:A4
Encryption: WPA2
Time: 2024-11-16T21:55:51.000-08:00
Signal: -61.0
Accuracy: 1.7
Type: WIFI",,,,,-1,0,-1,,,-102.3199005,31.86958313
-102.3199005,31.86958313,0,NETGEAR03,"Network ID: 08:36:C9:20:E9:A6
Encryption: WPA2
Time: 2024-11-16T21:55:51.000-08:00
Signal: -80.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3199005,31.86958313
-102.3278809,31.87324142,0,Security_5GEXT,"Network ID: 08:36:C9:71:92:72
Encryption: WPA2
Time: 2024-11-16T22:05:18.000-08:00
Signal: -95.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3278809,31.87324142
-102.3278809,31.87324142,0,Security_2GEXT,"Network ID: 08:36:C9:71:92:73
Encryption: WPA2
Time: 2024-11-16T22:05:18.000-08:00
Signal: -84.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3278809,31.87324142
-102.3178558,31.87924576,0,NETGEAR69,"Network ID: 08:36:C9:CF:52:DB
Encryption: WPA2
Time: 2024-11-16T21:38:40.000-08:00
Signal: -94.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3178558,31.87924576
-102.3149033,31.87996674,0,NETGEAR69-5G,"Network ID: 08:36:C9:CF:52:DC
Encryption: WPA2
Time: 2024-11-16T21:18:49.000-08:00
Signal: -93.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3149033,31.87996674
-102.3194656,31.87885475,0,ATTBsmJcuI_5GEXT,"Network ID: 08:36:C9:FA:33:5D
Encryption: WPA2
Time: 2024-11-16T21:37:50.000-08:00
Signal: -91.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3194656,31.87885475
-102.3275757,31.8888607,0,(no SSID),"Network ID: 08:86:3B:D4:A2:52
Encryption: WEP
Time: 2024-11-16T20:06:20.000-08:00
Signal: -88.0
Accuracy: 28.0
Type: WIFI",,,,,-1,0,-1,,,-102.3275757,31.8888607
-102.3282852,31.87581635,0,ATTezRc8mp,"Network ID: 08:9B:B9:DC:17:C4
Encryption: WPA2
Time: 2024-11-16T22:14:42.000-08:00
Signal: -87.0
Accuracy: 1.0
Type: WIFI",,,,,-1,0,-1,,,-102.3282852,31.87581635
-102.3282852,31.87581635,0,ATTezRc8mp,"Network ID: 08:9B:B9:DC:17:C8
Encryption: WPA2
Time: 2024-11-16T22:14:42.000-08:00
Signal: -95.0
Accuracy: 1.8
Type: WIFI",,,,,-1,0,-1,,,-102.3282852,31.87581635
-102.3282929,31.87670898,0,ATTezRc8mp,"Network ID: 08:9B:B9:DC:17:CC
Encryption: WPA2
Time: 2024-11-16T20:18:23.000-08:00
Signal: -96.0
Accuracy: 1.0
Type: WIFI",,,,,-1,0,-1,,,-102.3282929,31.87670898
-102.3282929,31.87670898,0,(no SSID),"Network ID: 08:9B:B9:DC:17:CF
Encryption: WPA2
Time: 2024-11-16T20:18:43.000-08:00
Signal: -97.0
Accuracy: 1.1
Type: WIFI",,,,,-1,0,-1,,,-102.3282929,31.87670898
-102.3207779,31.87316132,0,Robert,"Network ID: 08:B4:B1:61:A7:46
Encryption: WPA2
Time: 2024-11-16T20:26:53.000-08:00
Signal: -82.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3207779,31.87316132
-102.3203812,31.87337303,0,Robert,"Network ID: 08:B4:B1:61:A7:4A
Encryption: WPA2
Time: 2024-11-16T20:32:42.000-08:00
Signal: -88.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3203812,31.87337303
-102.322464,31.87401009,0,Odessa home 1,"Network ID: 08:B4:B1:9E:0C:81
Encryption: WPA2
Time: 2024-11-16T20:26:23.000-08:00
Signal: -89.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.322464,31.87401009
-102.3277512,31.87693596,0,Fullbore Xtreme,"Network ID: 08:BF:B8:46:82:10
Encryption: WPA2
Time: 2024-11-16T20:43:18.000-08:00
Signal: -74.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3277512,31.87693596
-102.3287811,31.87584496,0,Fullbore Xtreme_5G,"Network ID: 08:BF:B8:46:82:14
Encryption: WPA2
Time: 2024-11-16T22:06:40.000-08:00
Signal: -93.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3287811,31.87584496
-102.3257065,31.87883949,0,Eric26267,"Network ID: 08:F0:1E:F2:4D:A6
Encryption: WPA2
Time: 2024-11-16T20:49:05.000-08:00
Signal: -72.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3257065,31.87883949
-102.3255768,31.87851334,0,Eric26267,"Network ID: 08:F0:1E:F2:4D:A7
Encryption: WPA2
Time: 2024-11-16T20:48:56.000-08:00
Signal: -80.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3255768,31.87851334
-102.3255768,31.87851334,0,(no SSID),"Network ID: 08:F0:1E:F2:4D:AA
Encryption: Unknown
Time: 2024-11-16T20:48:56.000-08:00
Signal: -81.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3255768,31.87851334
-102.3260193,31.87645531,0,kyrsten,"Network ID: 08:F0:1E:FC:1F:46
Encryption: WPA2
Time: 2024-11-16T20:41:17.000-08:00
Signal: -78.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3260193,31.87645531
-102.3254013,31.87609291,0,kyrsten,"Network ID: 08:F0:1E:FC:1F:47
Encryption: WPA2
Time: 2024-11-16T20:40:47.000-08:00
Signal: -89.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3254013,31.87609291
-102.3254013,31.87609291,0,(no SSID),"Network ID: 08:F0:1E:FC:1F:49
Encryption: Unknown
Time: 2024-11-16T20:40:47.000-08:00
Signal: -78.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3254013,31.87609291
-102.3254013,31.87609291,0,(no SSID),"Network ID: 08:F0:1E:FC:1F:4A
Encryption: Unknown
Time: 2024-11-16T20:40:47.000-08:00
Signal: -93.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3254013,31.87609291
-102.3163376,31.88000107,0,EcoTest9998,"Network ID: 08:F9:E0:14:1C:71
Encryption: Unknown
Time: 2024-11-16T21:19:18.000-08:00
Signal: -87.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3163376,31.88000107
-102.3282929,31.87670898,0,SC201-EA6A22D00613,"Network ID: 08:FB:EA:66:8C:B4
Encryption: WPA2
Time: 2024-11-16T20:18:23.000-08:00
Signal: -92.0
Accuracy: 1.0
Type: WIFI",,,,,-1,0,-1,,,-102.3282929,31.87670898
-102.3214951,31.87210464,0,tla47af8-EXT,"Network ID: 0A:0F:76:03:7B:39
Encryption: WPA2
Time: 2024-11-16T20:30:24.000-08:00
Signal: -79.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3214951,31.87210464
-102.3143616,31.8788414,0,dlink-F1D8,"Network ID: 0A:0F:76:0A:F1:D8
Encryption: WPA2
Time: 2024-11-16T21:21:09.000-08:00
Signal: -71.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3143616,31.8788414
-102.3293152,31.87957573,0,HONDA6324,"Network ID: 0A:26:47:F2:D7:4A
Encryption: WPA3
Time: 2024-11-16T20:16:47.000-08:00
Signal: -92.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3293152,31.87957573
-102.3193054,31.88059235,0,Galaxy F13 F390,"Network ID: 0A:35:AC:93:D5:EC
Encryption: WPA2
Time: 2024-11-16T21:09:22.000-08:00
Signal: -83.0
Accuracy: 3.0
Type: WIFI",,,,,-1,0,-1,,,-102.3193054,31.88059235
-102.3274384,31.87251854,0,(no SSID),"Network ID: 0A:A6:BC:5A:23:67
Encryption: WPA2
Time: 2024-11-16T22:05:08.000-08:00
Signal: -98.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3274384,31.87251854
-102.3184662,31.87569237,0,(no SSID),"Network ID: 0A:EB:B6:74:81:D6
Encryption: WPA2
Time: 2024-11-16T21:36:44.000-08:00
Signal: -85.0
Accuracy: 2.9
Type: WIFI",,,,,-1,0,-1,,,-102.3184662,31.87569237
-102.3194885,31.87907982,0,DIRECTV_WVB_8BEC5B6C,"Network ID: 0C:08:B4:2A:57:FE
Encryption: WPA2
Time: 2024-11-16T21:37:55.000-08:00
Signal: -93.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3194885,31.87907982
-102.3233032,31.87799263,0,G36-DB59-5G,"Network ID: 0C:7F:B2:6A:67:13
Encryption: WPA3
Time: 2024-11-16T20:59:28.000-08:00
Signal: -82.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3233032,31.87799263
-102.3287811,31.87584496,0,G36-0765,"Network ID: 0C:7F:B2:6A:FA:C3
Encryption: WPA3
Time: 2024-11-16T22:06:40.000-08:00
Signal: -87.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3287811,31.87584496
-102.3301697,31.87510681,0,G36-0765-5G,"Network ID: 0C:7F:B2:6A:FA:C4
Encryption: WPA3
Time: 2024-11-16T22:06:25.000-08:00
Signal: -89.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3301697,31.87510681
-102.3214798,31.87350464,0,G34-BC05,"Network ID: 0C:7F:B2:9A:89:D1
Encryption: WPA3
Time: 2024-11-16T20:26:43.000-08:00
Signal: -75.0
Accuracy: 1.8
Type: WIFI",,,,,-1,0,-1,,,-102.3214798,31.87350464
-102.3217926,31.87370682,0,G34-BC05-5G,"Network ID: 0C:7F:B2:9A:89:D2
Encryption: WPA3
Time: 2024-11-16T20:26:38.000-08:00
Signal: -91.0
Accuracy: 1.8
Type: WIFI",,,,,-1,0,-1,,,-102.3217926,31.87370682
-102.3211823,31.87033653,0,SBG8300-10A5-5G,"Network ID: 0C:7F:B2:9E:38:12
Encryption: WPA2
Time: 2024-11-16T21:56:41.000-08:00
Signal: -91.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3211823,31.87033653
-102.3245163,31.86981583,0,G36-4071-5G,"Network ID: 0C:7F:B2:AD:24:C2
Encryption: WPA3
Time: 2024-11-16T22:10:35.000-08:00
Signal: -88.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3245163,31.86981583
-102.3183594,31.87317276,0,tlda1a94-EXT,"Network ID: 0C:83:CC:AC:7C:F2
Encryption: WPA2
Time: 2024-11-16T21:46:54.000-08:00
Signal: -73.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3183594,31.87317276
-102.3183594,31.87317276,0,tlda1a94,"Network ID: 0C:83:CC:AC:7C:F3
Encryption: WPA2
Time: 2024-11-16T21:46:54.000-08:00
Signal: -74.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3183594,31.87317276
-102.3168106,31.87428093,0,tlda1a94-EXT,"Network ID: 0C:83:CC:AC:B0:94
Encryption: WPA2
Time: 2024-11-16T21:44:58.000-08:00
Signal: -92.0
Accuracy: 2.9
Type: WIFI",,,,,-1,0,-1,,,-102.3168106,31.87428093
-102.3168106,31.87428093,0,tlda1a94,"Network ID: 0C:83:CC:AC:B0:95
Encryption: WPA2
Time: 2024-11-16T21:44:58.000-08:00
Signal: -94.0
Accuracy: 2.9
Type: WIFI",,,,,-1,0,-1,,,-102.3168106,31.87428093
-102.3127747,31.87775803,0,tlc3b3d8,"Network ID: 0C:83:CC:C3:B3:D8
Encryption: WPA2
Time: 2024-11-16T21:22:29.000-08:00
Signal: -87.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3127747,31.87775803
-102.3207321,31.87404633,0,tlc3d0c4,"Network ID: 0C:83:CC:C3:D0:C4
Encryption: WPA2
Time: 2024-11-16T20:32:49.000-08:00
Signal: -89.0
Accuracy: 5.0
Type: WIFI",,,,,-1,0,-1,,,-102.3207321,31.87404633
-102.3244476,31.88079262,0,tlc423c2,"Network ID: 0C:83:CC:C4:23:C2
Encryption: WPA2
Time: 2024-11-16T20:15:01.000-08:00
Signal: -88.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3244476,31.88079262
-102.3272095,31.87397003,0,tlc42b6c,"Network ID: 0C:83:CC:C4:2B:6C
Encryption: WPA2
Time: 2024-11-16T20:22:55.000-08:00
Signal: -88.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3272095,31.87397003
-102.3263931,31.87509918,0,tlc43646,"Network ID: 0C:83:CC:C4:36:46
Encryption: WPA2
Time: 2024-11-16T20:36:06.000-08:00
Signal: -85.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3263931,31.87509918
-102.3253784,31.87455368,0,tlc4ffd3,"Network ID: 0C:83:CC:C4:FF:D3
Encryption: WPA2
Time: 2024-11-16T20:34:30.000-08:00
Signal: -84.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3253784,31.87455368
-102.324501,31.87618828,0,tlc7395b,"Network ID: 0C:83:CC:C7:39:5B
Encryption: WPA2
Time: 2024-11-16T20:37:31.000-08:00
Signal: -75.0
Accuracy: 2.5
Type: WIFI",,,,,-1,0,-1,,,-102.324501,31.87618828
-102.3264999,31.87203789,0,tlca9925,"Network ID: 0C:83:CC:CA:99:25
Encryption: WPA2
Time: 2024-11-16T22:08:20.000-08:00
Signal: -85.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3264999,31.87203789
-102.3186874,31.87710953,0,tlcdea4f,"Network ID: 0C:83:CC:CD:EA:4F
Encryption: WPA2
Time: 2024-11-16T21:39:11.000-08:00
Signal: -92.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3186874,31.87710953
-102.3232117,31.87618828,0,tlf3222b,"Network ID: 0C:83:CC:F3:22:2B
Encryption: WPA2
Time: 2024-11-16T20:38:12.000-08:00
Signal: -86.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3232117,31.87618828
-102.316185,31.87965965,0,tlf38e22,"Network ID: 0C:83:CC:F3:8E:22
Encryption: WPA2
Time: 2024-11-16T21:24:24.000-08:00
Signal: -91.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.316185,31.87965965
-102.3186722,31.8758297,0,tlf46922,"Network ID: 0C:83:CC:F4:69:22
Encryption: WPA2
Time: 2024-11-16T21:36:49.000-08:00
Signal: -83.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3186722,31.8758297
-102.3223267,31.87275314,0,tlf6d931,"Network ID: 0C:83:CC:F6:D9:31
Encryption: WPA2
Time: 2024-11-16T20:30:44.000-08:00
Signal: -79.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3223267,31.87275314
-102.322113,31.87248039,0,tlf6d931-5G,"Network ID: 0C:83:CC:F6:D9:32
Encryption: WPA2
Time: 2024-11-16T20:30:39.000-08:00
Signal: -80.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.322113,31.87248039
-102.3276291,31.8734951,0,tlf7064f,"Network ID: 0C:83:CC:F7:06:4F
Encryption: WPA2
Time: 2024-11-16T22:05:33.000-08:00
Signal: -88.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3276291,31.8734951
-102.3230896,31.87240791,0,tlf87cce,"Network ID: 0C:83:CC:F8:7C:CE
Encryption: WPA2
Time: 2024-11-16T20:31:44.000-08:00
Signal: -86.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3230896,31.87240791
-102.3231506,31.86930847,0,tlf91859,"Network ID: 0C:83:CC:F9:18:59
Encryption: WPA2
Time: 2024-11-16T22:00:32.000-08:00
Signal: -91.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3231506,31.86930847
-102.317421,31.87938118,0,tlf96f59,"Network ID: 0C:83:CC:F9:6F:59
Encryption: WPA2
Time: 2024-11-16T21:24:35.000-08:00
Signal: -91.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.317421,31.87938118
-102.3265228,31.87344742,0,tlf97c49,"Network ID: 0C:83:CC:F9:7C:49
Encryption: WPA2
Time: 2024-11-16T20:23:00.000-08:00
Signal: -92.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3265228,31.87344742
-102.3147965,31.87231255,0,DYMOLWW111048,"Network ID: 0C:B2:B7:23:9E:F2
Encryption: Unknown
Time: 2024-11-16T21:48:50.000-08:00
Signal: -99.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3147965,31.87231255
-102.3131027,31.8730278,0,DYMOLWW10D278,"Network ID: 0C:B2:B7:47:62:86
Encryption: Unknown
Time: 2024-11-16T21:51:50.000-08:00
Signal: -86.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3131027,31.8730278
-102.3285294,31.87728691,0,Wi-FI Hotspot 54477,"Network ID: 0C:C0:C0:31:85:76
Encryption: WPA2
Time: 2024-11-16T20:43:39.000-08:00
Signal: -89.0
Accuracy: 3.1
Type: WIFI",,,,,-1,0,-1,,,-102.3285294,31.87728691
-102.3168793,31.87704849,0,Landon,"Network ID: 0C:EA:C9:5C:BE:40
Encryption: WPA2
Time: 2024-11-16T21:31:02.000-08:00
Signal: -90.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3168793,31.87704849
-102.3163452,31.87664795,0,(no SSID),"Network ID: 0C:EA:C9:5C:BE:43
Encryption: WPA2
Time: 2024-11-16T21:31:42.000-08:00
Signal: -91.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3163452,31.87664795
-102.3256226,31.86911964,0,ATTY6jR3A2,"Network ID: 0C:EA:C9:74:9F:00
Encryption: WPA2
Time: 2024-11-16T22:04:06.000-08:00
Signal: -94.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3256226,31.86911964
-102.3247528,31.86992645,0,(no SSID),"Network ID: 0C:EA:C9:74:9F:03
Encryption: WPA2
Time: 2024-11-16T22:10:51.000-08:00
Signal: -93.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3247528,31.86992645
-102.3241501,31.87420845,0,ATTXfYh6Qs,"Network ID: 0C:EA:C9:AE:61:C0
Encryption: WPA2
Time: 2024-11-16T20:23:44.000-08:00
Signal: -69.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3241501,31.87420845
-102.3243179,31.87406921,0,(no SSID),"Network ID: 0C:EA:C9:AE:61:C3
Encryption: WPA2
Time: 2024-11-16T20:23:41.000-08:00
Signal: -73.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3243179,31.87406921
-102.3204727,31.88162231,0,ATTppaA9MS,"Network ID: 0C:EA:C9:C0:79:10
Encryption: WPA2
Time: 2024-11-16T21:02:24.000-08:00
Signal: -86.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3204727,31.88162231
-102.3208923,31.88153648,0,(no SSID),"Network ID: 0C:EA:C9:C0:79:13
Encryption: WPA2
Time: 2024-11-16T21:02:19.000-08:00
Signal: -94.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3208923,31.88153648
-102.3210678,31.88004112,0,ATThjYWG4I,"Network ID: 0C:EA:C9:CD:FD:30
Encryption: WPA2
Time: 2024-11-16T21:01:39.000-08:00
Signal: -91.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3210678,31.88004112
-102.32164,31.87953377,0,(no SSID),"Network ID: 0C:EA:C9:CD:FD:33
Encryption: WPA2
Time: 2024-11-16T21:01:19.000-08:00
Signal: -96.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.32164,31.87953377
-102.3193283,31.87880707,0,(no SSID),"Network ID: 0E:1D:0F:D2:1F:B0
Encryption: WPA2
Time: 2024-11-16T21:38:25.000-08:00
Signal: -83.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3193283,31.87880707
-102.3178558,31.87924576,0,(no SSID),"Network ID: 0E:1D:0F:D2:1F:B8
Encryption: WPA2
Time: 2024-11-16T21:38:40.000-08:00
Signal: -95.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3178558,31.87924576
-102.3258438,31.87612915,0,(no SSID),"Network ID: 0E:1D:0F:D2:2F:60
Encryption: WPA2
Time: 2024-11-16T20:40:57.000-08:00
Signal: -91.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3258438,31.87612915
-102.3192596,31.87208748,0,(no SSID),"Network ID: 0E:62:A6:92:C0:73
Encryption: WPA2
Time: 2024-11-16T20:29:14.000-08:00
Signal: -97.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3192596,31.87208748
-102.3215942,31.86882973,0,PROJ8bf7fb,"Network ID: 0E:65:9A:8B:F7:FB
Encryption: WPA2
Time: 2024-11-16T21:57:33.000-08:00
Signal: -90.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3215942,31.86882973
-102.3242645,31.87273407,0,ARRIS-7232-EXT,"Network ID: 0E:72:20:05:D3:83
Encryption: WPA2
Time: 2024-11-16T20:25:53.000-08:00
Signal: -80.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3242645,31.87273407
-102.3211823,31.87033653,0,SBG8300Guest-10A5-5G,"Network ID: 0E:7F:B2:9E:38:22
Encryption: WPA2
Time: 2024-11-16T21:56:41.000-08:00
Signal: -90.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3211823,31.87033653
